question	sent_idx	sentence	reasons	markers	nums_before	nums_after
Возраст Адриана в три раза больше возраста Харриет, а Харриет вдвое младше Зака. Вычислите средний возраст троих через три года, если сейчас Харриет 21 год.	39	Maybe, but let's see the other ages.	contrastive_revision		135 2 21 24 3 42 45 63 66 90	
Возраст Адриана в три раза больше возраста Харриет, а Харриет вдвое младше Зака. Вычислите средний возраст троих через три года, если сейчас Харриет 21 год.	51	So, the answer should be 45.	explicit_markers	should be	126 135 2 21 24 3 42 45 63 66 84 90	45
Возраст Адриана в три раза больше возраста Харриет, а Харриет вдвое младше Зака. Вычислите средний возраст троих через три года, если сейчас Харриет 21 год.	52	But let me just check once more for any possible misinterpretations.	contrastive_revision		126 135 2 21 24 3 42 45 63 66 84 90	
Возраст Адриана в три раза больше возраста Харриет, а Харриет вдвое младше Зака. Вычислите средний возраст троих через три года, если сейчас Харриет 21 год.	53	"Wait, the problem said ""Харриет вдвое младше Зака"", which translates to ""Harriet is twice younger than Zak."""	explicit_markers	Wait	126 135 2 21 24 3 42 45 63 66 84 90	
Возраст Адриана в три раза больше возраста Харриет, а Харриет вдвое младше Зака. Вычислите средний возраст троих через три года, если сейчас Харриет 21 год.	54	"Some people might interpret that as a reciprocal, but in this context, ""twice younger"" means half the age."	contrastive_revision		126 135 2 21 24 3 42 45 63 66 84 90	
Возраст Адриана в три раза больше возраста Харриет, а Харриет вдвое младше Зака. Вычислите средний возраст троих через три года, если сейчас Харриет 21 год.	57	"Alternatively, if someone misreads it as ""Харриет вдвое старше Зака,"" which would mean Harriet is twice as old as Zak, then Zak would be 21 / 2 = 10.5, but that's not the case here."	contrastive_revision,numeric_revision		126 135 2 21 24 3 42 45 63 66 84 90	10.5 2 21
Четыре ученика заработали всего 251 очко в настольной игре. Наоми заработала 68 из этих очков. Юрий заработал на 10 очков больше, чем половина очков Наоми, а Брианна заработала на 17 очков больше, чем Наоми. Сколько очков заработал Джоджо?	16	Wait, let me confirm that calculation.	explicit_markers	Wait	1 10 17 2 251 3 34 4 44 68	
Четыре ученика заработали всего 251 очко в настольной игре. Наоми заработала 68 из этих очков. Юрий заработал на 10 очков больше, чем половина очков Наоми, а Брианна заработала на 17 очков больше, чем Наоми. Сколько очков заработал Джоджо?	32	251 minus 200 is 51, but we subtracted 3 extra (since 197 is 200 -3), so 51 +3 = 54.	contrastive_revision		1 10 112 17 197 2 251 3 34 4 44 68 85	197 200 251 3 51 54
Четыре ученика заработали всего 251 очко в настольной игре. Наоми заработала 68 из этих очков. Юрий заработал на 10 очков больше, чем половина очков Наоми, а Брианна заработала на 17 очков больше, чем Наоми. Сколько очков заработал Джоджо?	34	Wait, but let me double-check that subtraction.	explicit_markers,contrastive_revision	Wait	1 10 112 17 197 2 200 251 3 34 4 44 51 54 68 85	
Четыре ученика заработали всего 251 очко в настольной игре. Наоми заработала 68 из этих очков. Юрий заработал на 10 очков больше, чем половина очков Наоми, а Брианна заработала на 17 очков больше, чем Наоми. Сколько очков заработал Джоджо?	42	But let me just check all the calculations again to be safe.	contrastive_revision		1 10 112 139 17 183 197 2 200 251 3 34 4 44 51 54 68 85	
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	19	But wait, the problem might want the answer in hours and minutes, or just minutes?	explicit_markers,contrastive_revision	wait	10 3 30 40 5 70 8	
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	21	The original times are given in minutes (10 minutes per crossword, 5 minutes per Sudoku), so probably the answer should be in minutes as well.	explicit_markers	should be	10 3 30 40 5 70 8	10 5
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	22	70 minutes is 1 hour and 10 minutes, but since the question doesn't specify, maybe either is acceptable.	contrastive_revision		10 3 30 40 5 70 8	1 10 70
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	23	But typically, if the inputs are in minutes, the answer is expected in minutes.	contrastive_revision		1 10 3 30 40 5 70 8	
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	27	But maybe the system expects minutes, or perhaps hours and minutes.	contrastive_revision		1 10 3 30 40 5 70 8	
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	28	Wait, but 70 minutes is correct.	explicit_markers,contrastive_revision	Wait	1 10 3 30 40 5 70 8	70
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	35	But unless specified, both could be acceptable.	contrastive_revision		1 10 3 30 40 5 70 8	
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	36	However, in math problems like this, if all the numbers are in minutes, the answer is usually expected in minutes.	contrastive_revision		1 10 3 30 40 5 70 8	
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	38	But let me just double-check.	contrastive_revision		1 10 3 30 40 5 70 8	
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	47	Yes, because the question is in Russian, so the answer should be in the same language.	explicit_markers	should be	1 10 3 30 40 5 70 8	
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	48	But the system here is just expecting the numerical answer, probably in minutes.	contrastive_revision		1 10 3 30 40 5 70 8	
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	49	But since the user specified the problem is in Russian, maybe they want the answer in Russian as well.	contrastive_revision		1 10 3 30 40 5 70 8	
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	51	"The user just said ""Answer:"" without specifying language, but the problem is in Russian."	contrastive_revision		1 10 3 30 40 5 70 8	
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	54	The problem is presented in Russian, so perhaps the answer should be provided in Russian.	explicit_markers	should be	1 10 3 30 40 5 70 8	
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	56	But in Russian, how is it written?	contrastive_revision		1 10 3 30 40 5 70 8	
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	59	"Because from 1 to 4 minutes it's ""минута"" or ""минуты,"" but from 5 and above, it's ""минут."""	contrastive_revision		1 10 3 30 40 5 70 8	1 4 5
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	62	But maybe just the number is okay.	contrastive_revision		1 10 3 30 4 40 5 70 8	
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	65	So the answer should be a duration.	explicit_markers	should be	1 10 3 30 4 40 5 70 8	
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	69	But to be thorough, let me check if the calculations are correct one more time.	contrastive_revision		1 10 3 30 4 40 5 70 8	
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	74	But since the user might want just the number, as per usual practice here, they probably just need the number.	contrastive_revision		1 10 3 30 4 40 5 70 8	
У Кармен уходит 10 минут на то, чтобы решить кроссворд, и 5 минут на то, чтобы решить судоку. За выходные она решила 3 кроссворда и 8 судоку. Сколько времени она провела, играя в эти игры?	75	But in the problem, all the numbers are written as words, but the answer can be in digits.	contrastive_revision		1 10 3 30 4 40 5 70 8	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	11	Wait, does that mean twice the amount that was left after she used the 90 liters?	explicit_markers	Wait	120 30 90	90
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	13	But then, does she add this rainwater back into the tank?	contrastive_revision		120 2 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	23	So, if she collected the rainwater but didn't put it in the tank, the amount would still be 30 liters.	contrastive_revision		120 2 30 60 90	30
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	24	But that seems odd because the problem mentions she collected it, implying maybe she stored it somewhere, but the question is about the tank.	contrastive_revision		120 2 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	25	Wait, maybe the tank's capacity isn't mentioned, so maybe all the rainwater she collected is added to the tank?	explicit_markers	Wait	120 2 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	27	Wait, the problem might be ambiguous here.	explicit_markers	Wait	120 2 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	38	If the problem is implying that after collecting, the total in the tank is 30 + 60 = 90, but maybe the tank's capacity is a consideration?	contrastive_revision		1 120 2 3 30 60 90	30 60 90
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	39	Wait, the problem doesn't mention the tank's capacity.	explicit_markers	Wait	1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	41	But if the tank's capacity is only 120 liters, then adding 60 to the remaining 30 would exceed it, but the problem doesn't say anything about the tank overflowing.	contrastive_revision		1 120 2 3 30 60 90	120 30 60
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	43	"Wait, the initial statement is ""Водяной бак заполнен 120 литрами воды"" which translates to ""The water tank is filled with 120 liters of water."""	explicit_markers	Wait	1 120 2 3 30 60 90	120
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	45	But when Selin uses 90 liters, 30 remain.	contrastive_revision		1 120 2 3 30 60 90	30 90
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	47	The problem doesn't specify that she adds it to the tank, but since the question is about how many liters are now in the tank, maybe the rainwater is separate?	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	48	But that doesn't make sense.	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	50	But the problem might be expecting that she adds the collected rainwater back into the tank, so total would be 30 + 60 = 90 liters.	contrastive_revision		1 120 2 3 30 60 90	30 60 90
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	51	But since the problem doesn't explicitly state that, this is a bit ambiguous.	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	52	"Wait, the problem says ""смогла собрать дождевой воды в два раза больше, чем то, что оставалось."""	explicit_markers	Wait	1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	57	But that seems like a trick question.	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	60	But since the problem is in Russian, and in Russian problems, sometimes they don't specify all the details, expecting you to infer.	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	62	But let me check.	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	66	But why would she add it if the problem doesn't say she did?	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	68	"Wait, the problem says ""полить свой маленький сад"" (to water her little garden) from the tank, so the 90 liters are taken out."	explicit_markers	Wait	1 120 2 3 30 60 90	90
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	70	If she collects rainwater, but the question is about the water in the tank, then unless she puts the rainwater back into the tank, the amount in the tank is still 30 liters.	contrastive_revision		1 120 2 3 30 60 90	30
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	71	But that seems like a trick.	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	80	But where is this rainwater collected?	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	82	But the question is about the water in the tank.	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	84	But the problem doesn't state that she did that.	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	86	But that seems too straightforward, and maybe I'm overcomplicating.	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	87	Wait, but maybe the problem is designed such that the rainwater collected is indeed added to the tank.	explicit_markers,contrastive_revision	Wait	1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	89	But why would she add it if it's not mentioned?	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	92	But without explicit instruction, I'm not sure.	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	95	"If ""now"" refers to after all actions, including collecting rainwater, but if the rainwater is collected and put into the tank, then yes, 90."	contrastive_revision		1 120 2 3 30 60 90	90
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	96	But if not, 30.	contrastive_revision		1 120 2 3 30 60 90	30
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	97	Wait, maybe the problem is from a non-native speaker, and there's a mistake in the phrasing.	explicit_markers	Wait	1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	99	But in real life, people collect rainwater in barrels or tanks.	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	104	But let me check with possible answer options.	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	106	Since 30 is too low, 60 is 120 - 60, but she used 90.	contrastive_revision		1 120 2 3 30 60 90	120 30 60 90
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	120	But where is it collected?	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	125	But maybe in the original problem, the implication is that the rainwater is collected in the tank.	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	128	"Maybe it should have said ""added the rainwater back into the tank,"" but that was mistranslated."	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	129	Alternatively, maybe the problem is written by a non-native speaker in English, but since the original is in Russian, that's not the case.	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	130	"Wait, maybe the key is in the verb ""смогла собрать"" which is ""was able to collect."""	explicit_markers	Wait	1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	131	Maybe the act of collecting implies that she stored it somewhere, but the problem is asking how much is in the tank.	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	132	So, if she collected it but didn't put it in the tank, the answer is 30.	contrastive_revision		1 120 2 3 30 60 90	30
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	133	But that seems like a trap.	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	137	Alternatively, maybe the problem is from a Russian math competition where such problems often have trick elements, but in this case, it's straightforward.	contrastive_revision		1 120 2 3 30 60 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	140	But only if you add back.	contrastive_revision		1 10 12 120 2 3 30 4 6 60 8 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	143	"But in this case, the problem doesn't say ""added back into the tank."""	contrastive_revision		1 10 12 120 2 3 30 4 6 60 8 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	145	But that seems too simple.	contrastive_revision		1 10 12 120 2 3 30 4 6 60 8 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	146	"Wait, but the problem says ""полить свой маленький сад"" which is ""to water her small garden."""	explicit_markers,contrastive_revision	Wait	1 10 12 120 2 3 30 4 6 60 8 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	151	But where is this collected?	contrastive_revision		1 10 12 120 2 3 30 4 6 60 8 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	155	"But since the question is ""Сколько сейчас литров воды в баке?"" which is ""How many liters of water are now in the tank?"""	contrastive_revision		1 10 12 120 2 3 30 4 6 60 8 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	158	"Since the problem says she ""collected"" it, but doesn't say where."	contrastive_revision		1 10 12 120 2 3 30 4 6 60 8 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	159	"In Russian, ""собрать"" can mean to gather/collect, but not necessarily to store in the tank."	contrastive_revision		1 10 12 120 2 3 30 4 6 60 8 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	165	But since the problem doesn't specify, this is ambiguous.	contrastive_revision		1 10 12 120 2 3 30 4 6 60 8 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	166	However, given that the problem is likely designed for students, and in such problems, usually, you perform operations in sequence: subtract the used amount, then add the collected amount.	contrastive_revision		1 10 12 120 2 3 30 4 6 60 8 90	
Водяной бак заполнен 120 литрами воды. Селин использовала 90 литров воды из бака, чтобы полить свой маленький сад. Затем она смогла собрать дождевой воды в два раза больше, чем то, что оставалось. Сколько сейчас литров воды в баке?	170	But without more context, I need to make a decision.	contrastive_revision		1 10 12 120 2 3 30 4 6 60 8 90	
